발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2020-12-09 16:47,12,16,울진,영해,37 | 5 | 18,129 | 23 | 41,양호,배터리 방전,운항저해,1,3,3,0,0,0,모터보트,0.4
2020-12-09 15:40,12,15,통영,협수로,34 | 56 | 19,127 | 57 | 24,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,어선,108
2020-12-09 12:44,12,12,보령,영해,36 | 17 | 54,126 | 22 | 13,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.2
2020-12-09 09:41,12,09,여수,영해,34 | 35 | 36,127 | 36 | 19,양호,운항부주의,좌초/좌주,1,3,3,1,0,0,어선,7.93
2020-12-09 09:25,12,09,포항,영해,36 | 9 | 59,129 | 34 | 57,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3
2020-12-09 06:11,12,06,울진,영해,36 | 20 | 30,129 | 31 | 30,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3.39
2020-12-09 06:11,12,06,울진,영해,36 | 20 | 30,129 | 31 | 30,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.97
2020-12-08 21:44,12,21,통영,영해,34 | 38 | 9,128 | 8 | 33,양호,정비불량,키손상,1,1,1,0,0,0,어선,4.08
2020-12-08 21:36,12,21,제주,영해,33 | 57 | 15,126 | 18 | 14,양호,정비불량,기관손상,1,2,2,0,0,0,어선,5.7
2020-12-08 16:00,12,16,여수,영해,34 | 17 | 49,127 | 21 | 4,저시정,기타 ,침몰,1,2,1,1,1,0,기타,1
2020-12-08 15:47,12,15,인천,영해,37 | 14 | 8,125 | 56 | 12,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,45
2020-12-08 14:32,12,14,울진,영해,37 | 6 | 0,129 | 38 | 49,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,29
2020-12-08 14:28,12,14,완도,항계 내,34 | 20 | 50,126 | 44 | 42,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,1
2020-12-08 14:13,12,14,서귀포,영해,33 | 29 | 11,126 | 58 | 7,양호,운항부주의,충돌,1,4,4,0,0,0,어선,20
2020-12-08 14:13,12,14,서귀포,영해,33 | 29 | 11,126 | 58 | 7,양호,운항부주의,충돌,1,2,2,0,0,0,모터보트,1.85
2020-12-08 08:39,12,08,제주,영해,33 | 36 | 31,126 | 57 | 11,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-12-08 07:30,12,07,서귀포,영해,33 | 39 | 0,126 | 54 | 0,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-12-08 07:03,12,07,통영,항계 내,34 | 50 | 3,128 | 25 | 45,양호,관리소홀,좌초/좌주,1,0,0,0,0,0,기타,8.55
2020-12-08 06:43,12,06,부산,협수로,35 | 3 | 30,128 | 55 | 18,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,2.74
2020-12-08 01:30,12,01,포항,영해,35 | 44 | 24,129 | 32 | 9,양호,정비불량,키손상,1,11,11,0,0,0,어선,48
2020-12-07 15:51,12,15,군산,항계 내,35 | 50 | 42,126 | 14 | 48,양호,운항부주의,부유물감김,1,13,13,0,0,0,낚시어선,9.77
2020-12-07 15:40,12,15,서귀포,영해-EEZ,33 | 28 | 0,127 | 31 | 60,양호,배터리 방전,운항저해,1,4,4,0,0,0,어선,6.01
2020-12-06 20:04,12,20,여수,영해,34 | 23 | 35,127 | 27 | 29,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.99
2020-12-06 18:02,12,18,부안,영해,35 | 42 | 7,126 | 21 | 7,양호,정비불량,추진기손상,1,1,1,0,0,0,요트,5.01
2020-12-06 16:58,12,16,완도,항계 내,34 | 28 | 42,126 | 56 | 43,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,모터보트,0.5
2020-12-06 16:46,12,16,울진,항계 내,36 | 16 | 50,129 | 22 | 60,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,1.71
2020-12-06 16:23,12,16,통영,협수로,34 | 43 | 23,128 | 40 | 53,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.5
2020-12-06 16:22,12,16,태안,영해,36 | 58 | 9,125 | 47 | 3,양호,정비불량,기관손상,1,6,6,0,0,0,어선,6.1
2020-12-06 16:19,12,16,통영,협수로,34 | 38 | 18,128 | 34 | 2,양호,정비불량,기관손상,1,3,3,0,0,0,낚시어선,4.99
2020-12-06 15:50,12,15,창원,영해,35 | 2 | 10,128 | 37 | 33,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.42
2020-12-06 15:29,12,15,울산,항계 내,35 | 25 | 44,129 | 22 | 24,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,예부선,173
2020-12-06 14:30,12,14,창원,영해,34 | 48 | 48,128 | 45 | 27,양호,정비불량,키손상,1,9,9,0,0,0,어선,5.72
2020-12-06 13:00,12,13,서귀포,공해,32 | 24 | 0,127 | 22 | 60,양호,정비불량,기관손상,1,9,9,0,0,0,어선,50
2020-12-06 12:45,12,12,통영,협수로,34 | 46 | 35,128 | 32 | 42,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.59
2020-12-06 11:40,12,11,서귀포,영해-EEZ,33 | 23 | 19,127 | 29 | 30,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,29
2020-12-06 10:56,12,10,평택,영해,37 | 4 | 14,126 | 35 | 35,양호,적재불량,침수,1,5,5,0,0,0,어선,7.93
2020-12-06 09:22,12,09,태안,영해,36 | 33 | 15,126 | 10 | 39,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.53
2020-12-06 08:20,12,08,여수,영해,34 | 41 | 10,127 | 41 | 58,양호,운항부주의,좌초/좌주,1,11,11,0,0,0,어선,82
2020-12-06 07:20,12,07,서귀포,영해,33 | 29 | 12,126 | 56 | 44,양호,정비불량,기관손상,1,1,1,0,0,0,낚시어선,3
2020-12-06 06:58,12,06,인천,항계 내,37 | 28 | 18,126 | 35 | 17,양호,정비불량,기관손상,1,2,2,0,0,0,예부선,47
2020-12-06 05:57,12,05,울진,영해-EEZ,36 | 58 | 60,129 | 48 | 0,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2020-12-05 15:00,12,15,포항,영해,35 | 42 | 48,129 | 30 | 36,양호,정비불량,운항저해,1,7,7,0,0,0,낚시어선,7.93
2020-12-05 14:32,12,14,서귀포,공해,32 | 25 | 0,127 | 16 | 0,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,26
2020-12-05 14:19,12,14,보령,영해,36 | 17 | 6,126 | 30 | 46,양호,운항부주의,침수,1,9,9,0,0,0,낚시어선,9.77
2020-12-05 13:49,12,13,여수,항계 내,34 | 31 | 23,127 | 12 | 13,양호,관리소홀,화재,1,0,0,0,0,0,어선,1.09
2020-12-05 13:46,12,13,부산,영해,35 | 9 | 16,129 | 11 | 30,양호,운항부주의,부유물감김,1,7,7,0,0,0,요트,3.5
2020-12-05 12:30,12,12,동해,영해-EEZ,39 | 19 | 0,133 | 46 | 60,양호,운항부주의,기타,1,7,7,0,0,0,어선,69
2020-12-05 12:05,12,12,완도,항계 내,34 | 14 | 34,126 | 45 | 6,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.1
2020-12-05 11:15,12,11,보령,영해,36 | 19 | 5,126 | 28 | 17,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.3
2020-12-05 10:51,12,10,군산,영해-EEZ,36 | 3 | 20,125 | 23 | 15,양호,안전부주의,작업 중 인명사상,1,11,10,0,1,0,어선,339
2020-12-05 08:44,12,08,군산,영해-EEZ,36 | 7 | 0,124 | 57 | 0,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,29
2020-12-05 08:34,12,08,태안,영해,36 | 46 | 36,126 | 7 | 39,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.8
2020-12-05 08:14,12,08,부안,영해,35 | 32 | 51,126 | 14 | 48,양호,정비불량,기관손상,1,5,5,0,0,0,어선,7.93
2020-12-05 08:04,12,08,창원,영해,35 | 1 | 28,128 | 37 | 27,양호,정비불량,기관손상,1,4,4,0,0,0,어선,4.07
2020-12-04 18:41,12,18,군산,영해-EEZ,35 | 45 | 0,125 | 0 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,29
2020-12-04 16:50,12,16,포항,영해-EEZ,36 | 13 | 18,129 | 45 | 18,양호,정비불량,키손상,1,5,5,0,0,0,어선,6.4
2020-12-04 16:25,12,16,통영,영해,34 | 33 | 8,128 | 26 | 45,양호,정비불량,기관손상,1,3,3,0,0,0,어선,9.77
2020-12-04 12:37,12,12,부안,영해,35 | 42 | 14,126 | 10 | 60,양호,운항부주의,부유물감김,1,2,2,0,0,0,예부선,45
2020-12-04 12:32,12,12,완도,항계 내,34 | 9 | 33,126 | 48 | 59,양호,안전부주의,작업 중 인명사상,1,3,2,0,0,1,어선,9.77
2020-12-04 06:57,12,06,부안,항계 내,35 | 37 | 12,126 | 28 | 9,양호,기타 ,폭발,1,3,3,2,0,0,어선,7.93
2020-12-04 02:43,12,02,통영,협수로,34 | 43 | 48,128 | 37 | 49,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,6.1
2020-12-03 15:22,12,15,울진,영해,36 | 46 | 59,129 | 37 | 59,양호,정비불량,기관손상,1,7,7,0,0,0,낚시어선,9.77
2020-12-03 14:23,12,14,포항,영해,36 | 3 | 35,129 | 29 | 54,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.99
2020-12-03 13:05,12,13,제주,영해,33 | 42 | 28,126 | 28 | 30,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.45
2020-12-03 12:00,12,12,제주,항계 내,33 | 57 | 36,126 | 17 | 52,양호,기타 ,침수,1,5,5,0,0,0,어선,6.67
2020-12-02 23:36,12,23,창원,영해,34 | 56 | 43,128 | 35 | 7,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,2.23
2020-12-02 22:32,12,22,제주,영해,33 | 30 | 50,126 | 14 | 50,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,5.6
2020-12-02 19:26,12,19,보령,영해,36 | 19 | 59,125 | 49 | 59,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,24
2020-12-02 16:06,12,16,제주,영해,33 | 34 | 0,126 | 37 | 0,양호,정비불량,추진기손상,1,5,5,0,0,0,어선,9.77
2020-12-02 15:48,12,15,동해,영해,37 | 18 | 29,129 | 18 | 30,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,4.61
2020-12-02 09:51,12,09,제주,영해,33 | 34 | 53,126 | 41 | 52,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.8
2020-12-02 08:51,12,08,목포,영해,34 | 7 | 44,126 | 10 | 15,양호,운항부주의,부유물감김,1,7,7,0,0,0,낚시어선,4.99
2020-12-02 07:30,12,07,동해,영해-EEZ,38 | 13 | 21,131 | 44 | 39,양호,정비불량,기관손상,1,6,6,0,0,0,어선,69
2020-12-01 19:19,12,19,여수,항계 내,34 | 56 | 34,127 | 46 | 9,양호,운항부주의,좌초/좌주,1,9,9,0,0,0,화물선,2690
2020-12-01 17:47,12,17,목포,영해-EEZ,34 | 0 | 58,125 | 2 | 19,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,76
2020-12-01 13:08,12,13,울진,항계 내,36 | 40 | 32,129 | 27 | 15,양호,운항부주의,충돌,1,1,1,0,0,0,어선,1.98
2020-12-01 13:08,12,13,울진,항계 내,36 | 40 | 32,129 | 27 | 15,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.45
2020-12-01 12:20,12,12,제주,영해,33 | 36 | 0,126 | 43 | 60,양호,정비불량,기관손상,1,4,4,0,0,0,어선,3.28
2020-12-01 10:25,12,10,목포,협수로,34 | 42 | 55,125 | 55 | 27,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,9.77
2020-11-30 18:57,11,18,울산,영해-EEZ,35 | 31 | 0,130 | 28 | 60,양호,정비불량,추진기손상,1,6,6,0,0,0,어선,20
2020-11-30 13:51,11,13,포항,영해,35 | 47 | 35,129 | 30 | 47,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,1.14
2020-11-30 13:42,11,13,목포,영해,34 | 42 | 27,125 | 47 | 25,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,7.93
2020-11-30 11:34,11,11,목포,항계 내,34 | 39 | 28,126 | 14 | 30,양호,정비불량,기관손상,1,2,2,0,0,0,기타,21
2020-11-30 07:09,11,07,목포,영해,34 | 46 | 9,125 | 50 | 12,양호,운항부주의,침수,1,6,6,0,0,0,어선,9.77
2020-11-30 04:34,11,04,목포,영해,35 | 1 | 41,126 | 0 | 56,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,77
2020-11-30 02:21,11,02,태안,영해,36 | 37 | 27,125 | 46 | 12,양호,기타 ,전복,1,4,2,0,1,1,어선,9.77
2020-11-29 17:54,11,17,서귀포,영해-EEZ,33 | 13 | 28,127 | 31 | 36,양호,정비불량,화재,1,5,5,0,0,0,어선,9.77
2020-11-29 16:58,11,16,통영,협수로,34 | 50 | 27,128 | 13 | 46,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,0.6
2020-11-29 14:17,11,14,동해,영해-EEZ,38 | 10 | 0,129 | 52 | 0,양호,정비불량,기관손상,1,11,11,0,0,0,어선,58
2020-11-29 12:43,11,12,통영,협수로,34 | 49 | 3,128 | 11 | 56,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,0.6
2020-11-29 10:58,11,10,인천,영해,37 | 23 | 3,126 | 23 | 17,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,모터보트,0.3
2020-11-29 10:46,11,10,여수,항계 내,34 | 27 | 20,127 | 27 | 15,양호,관리소홀,전복,1,0,0,0,0,0,어선,3
2020-11-29 09:07,11,09,보령,영해,36 | 30 | 2,126 | 8 | 17,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.05
2020-11-29 07:58,11,07,속초,영해,38 | 9 | 19,128 | 40 | 29,양호,정비불량,기관손상,1,11,11,0,0,0,낚시어선,7.93
2020-11-29 07:46,11,07, ,항계 내,34 | 31 | 37,127 | 7 | 23,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3.37
2020-11-29 07:46,11,07,여수,항계 내,34 | 31 | 37,127 | 7 | 23,양호,운항부주의,충돌,1,2,2,2,0,0,어선,2.34
2020-11-29 07:39,11,07,보령,영해,36 | 5 | 13,126 | 35 | 34,양호,운항부주의,전복,1,2,2,0,0,0,기타,2
2020-11-29 06:47,11,06,울진,영해,36 | 40 | 23,129 | 32 | 43,양호,정비불량,화재,1,10,10,0,0,0,낚시어선,5.46
2020-11-29 06:36,11,06,울진,영해,36 | 39 | 52,129 | 29 | 44,양호,정비불량,침수,1,9,9,0,0,0,낚시어선,5.7
2020-11-28 17:36,11,17,동해,영해-EEZ,37 | 23 | 22,130 | 30 | 51,황천6급,정비불량,기관손상,1,7,7,1,0,0,어선,73
2020-11-28 16:31,11,16,목포,항계 내,34 | 21 | 55,126 | 8 | 6,양호,운항부주의,접촉,1,9,9,0,0,0,어선,49
2020-11-28 16:31,11,16,목포,항계 내,34 | 21 | 55,126 | 8 | 6,양호,운항부주의,접촉,1,9,9,0,0,0,어선,20
2020-11-28 16:31,11,16,목포,항계 내,34 | 21 | 55,126 | 8 | 6,양호,운항부주의,접촉,1,7,7,0,0,0,어선,9.77
2020-11-28 16:17,11,16,동해,영해,37 | 48 | 20,128 | 57 | 32,황천6급,정비불량,기관손상,1,9,9,0,0,0,낚시어선,7.93
2020-11-28 15:56,11,15,포항,항계 내,36 | 1 | 60,129 | 22 | 0,양호,관리소홀,침수,1,0,0,0,0,0,기타,1.38
2020-11-28 13:08,11,13,부산,항계 내,35 | 7 | 48,129 | 9 | 51,양호,정비불량,기관손상,1,5,5,0,0,0,요트,2.68
2020-11-28 10:58,11,10,여수,항계 내,34 | 35 | 36,127 | 9 | 38,양호,관리소홀,좌초/좌주,1,0,0,0,0,0,어선,9.77
2020-11-28 02:10,11,02,군산,항계 내,35 | 56 | 8,126 | 31 | 54,저시정,관리소홀,침수,1,0,0,0,0,0,어선,9.77
2020-11-27 19:36,11,19,부산,영해,35 | 1 | 9,129 | 1 | 36,양호,운항부주의,충돌,1,16,16,0,0,0,화물선,959
2020-11-27 19:36,11,19,부산,영해,35 | 1 | 9,129 | 1 | 36,양호,운항부주의,충돌,1,7,7,0,0,0,어선,87
2020-11-27 16:00,11,16,목포,항계 내,34 | 51 | 51,126 | 20 | 48,양호,관리소홀,침수,1,0,0,0,0,0,어선,0.16
2020-11-27 15:38,11,15,완도,항계 내,34 | 18 | 16,126 | 35 | 45,양호,관리소홀,표류,1,0,0,0,0,0,어선,0.56
2020-11-27 14:30,11,14,평택,영해,36 | 52 | 38,125 | 57 | 28,풍랑주의보,운항부주의,부유물감김,1,8,8,0,0,0,어선,29
2020-11-27 13:23,11,13,부산,영해,35 | 7 | 41,129 | 7 | 22,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.15
2020-11-26 16:11,11,16,부산,항계 내,35 | 9 | 3,129 | 7 | 28,양호,정비불량,기관손상,1,7,7,0,0,0,요트,5.5
2020-11-26 15:52,11,15,평택,영해,37 | 0 | 33,125 | 42 | 28,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77
2020-11-26 14:41,11,14,서귀포,영해,33 | 9 | 37,126 | 16 | 42,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.4
2020-11-26 13:47,11,13,울진,영해,37 | 8 | 25,129 | 28 | 45,양호,운항부주의,부유물감김,1,6,6,0,0,0,낚시어선,3
2020-11-26 11:49,11,11,인천,영해,37 | 19 | 10,126 | 1 | 36,양호,운항부주의,부유물감김,1,5,5,0,0,0,기타,12
2020-11-26 10:00,11,10,목포,영해,34 | 12 | 1,125 | 51 | 18,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.21
2020-11-26 09:44,11,09,목포,영해,34 | 54 | 30,125 | 3 | 0,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,50
2020-11-26 06:25,11,06,제주,영해,33 | 33 | 7,126 | 23 | 9,양호,정비불량,기관손상,1,4,4,0,0,0,어선,7.31
2020-11-25 21:58,11,21,평택,영해,36 | 59 | 57,125 | 54 | 1,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,36
2020-11-25 16:37,11,16,평택,영해,37 | 9 | 11,126 | 32 | 30,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,7.5
2020-11-25 16:29,11,16,서귀포,영해,33 | 14 | 36,126 | 38 | 4,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,1.73
2020-11-25 15:56,11,15,목포,항계 내,34 | 44 | 56,126 | 22 | 0,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.45
2020-11-25 15:38,11,15,목포,항계 내,34 | 46 | 7,126 | 17 | 45,양호,정비불량,키손상,1,15,15,0,0,0,여객선,25
2020-11-25 15:35,11,15,목포,항계 내,34 | 21 | 0,126 | 7 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.2
2020-11-25 14:35,11,14,포항,영해,36 | 13 | 13,129 | 23 | 32,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.99
2020-11-25 13:40,11,13,목포,항계 내,34 | 21 | 52,126 | 7 | 49,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.82
2020-11-25 12:25,11,12,보령,영해,36 | 11 | 30,126 | 3 | 29,양호,정비불량,기관손상,1,6,6,0,0,0,낚시어선,8.55
2020-11-25 10:34,11,10,통영,영해,34 | 31 | 49,128 | 13 | 49,양호,정비불량,침수,1,5,5,0,0,0,어선,29
2020-11-25 08:18,11,08,서귀포,영해,33 | 30 | 16,126 | 55 | 57,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,32
2020-11-25 06:57,11,06,동해,영해-EEZ,37 | 50 | 43,130 | 17 | 56,양호,정비불량,추진기손상,1,7,7,0,0,0,어선,32
2020-11-24 18:37,11,18,목포,영해,35 | 22 | 32,125 | 59 | 29,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,27
2020-11-24 17:00,11,17,서귀포,영해,33 | 6 | 40,126 | 16 | 19,양호,정비불량,기관손상,1,2,2,0,0,0,어선,6.59
2020-11-24 16:37,11,16,부안,영해,35 | 42 | 39,126 | 19 | 14,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77
2020-11-24 15:41,11,15,태안,영해,36 | 24 | 50,126 | 19 | 45,양호,정비불량,기관손상,1,9,9,0,0,0,낚시어선,4.53
2020-11-24 14:38,11,14,완도,항계 내,34 | 14 | 11,126 | 33 | 36,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.3
2020-11-24 12:51,11,12,포항,항계 내,36 | 2 | 15,129 | 23 | 3,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.28
2020-11-24 12:17,11,12,여수,영해,34 | 29 | 48,127 | 9 | 0,양호,운항부주의,충돌,1,2,2,0,0,0,어선,7.93
2020-11-24 12:17,11,12,여수,영해,34 | 29 | 48,127 | 9 | 0,양호,운항부주의,충돌,1,2,2,0,0,0,모터보트,0.83
2020-11-24 08:00,11,08,동해,영해-EEZ,37 | 36 | 41,129 | 48 | 44,양호,정비불량,기관손상,1,4,4,0,0,0,어선,29
2020-11-24 06:31,11,06,평택,항계 내,37 | 1 | 1,126 | 24 | 54,양호,정비불량,화재,1,1,1,0,0,0,예부선,532
2020-11-24 03:15,11,03,울산,항계 내,35 | 19 | 21,129 | 16 | 59,황천5급,운항부주의,충돌,1,3,3,0,0,0,어선,2.99
2020-11-24 03:15,11,03,울산,항계 내,35 | 19 | 21,129 | 16 | 59,황천5급,운항부주의,충돌,1,5,5,0,0,0,낚시어선,3.77
2020-11-23 18:48,11,18,완도,항계 내,34 | 12 | 20,126 | 47 | 57,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,43
2020-11-23 16:30,11,16,창원,항계 내,34 | 54 | 56,128 | 35 | 48,양호,운항부주의,충돌,1,2,1,0,1,0,기타,1.53
2020-11-23 16:30,11,16,창원,항계 내,34 | 54 | 56,128 | 35 | 48,양호,운항부주의,충돌,1,2,2,0,0,0,예부선,2048
2020-11-23 16:26,11,16,창원,영해,35 | 3 | 30,128 | 45 | 50,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,3.4
2020-11-23 15:42,11,15,통영,협수로,34 | 39 | 18,128 | 13 | 50,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.99
2020-11-23 14:21,11,14,완도,항계 내,34 | 24 | 54,126 | 40 | 41,양호,정비불량,기관손상,1,1,1,0,0,0,어선,0.65
2020-11-23 12:18,11,12,인천,영해,37 | 16 | 0,126 | 14 | 26,양호,정비불량,기관손상,1,4,4,0,0,0,화물선,113
2020-11-23 10:54,11,10,목포,영해,34 | 42 | 6,125 | 26 | 35,양호,정비불량,기관손상,1,2,2,0,0,0,어선,16
2020-11-22 19:35,11,19,통영,영해,34 | 10 | 53,128 | 21 | 42,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,47
2020-11-22 19:08,11,19,통영,협수로,34 | 37 | 37,128 | 2 | 30,양호,정비불량,키손상,1,7,7,0,0,0,어선,39
2020-11-22 15:19,11,15,평택,영해,37 | 9 | 54,126 | 36 | 9,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,6.45
2020-11-22 13:38,11,13,인천,영해,37 | 17 | 56,126 | 5 | 17,양호,정비불량,기관손상,1,22,22,0,0,0,어선,22
2020-11-22 09:30,11,09,인천,영해,37 | 16 | 23,126 | 23 | 35,양호,운항부주의,부유물감김,1,17,17,0,0,0,낚시어선,9.77
2020-11-22 07:57,11,07,군산,영해,35 | 50 | 22,126 | 21 | 15,양호,운항부주의,부유물감김,1,21,21,0,0,0,낚시어선,9.77
2020-11-22 07:37,11,07,서귀포,항계 내,33 | 16 | 48,126 | 44 | 19,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.7
2020-11-21 16:38,11,16,통영,협수로,34 | 50 | 57,128 | 27 | 42,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,어선,4.13
2020-11-21 15:35,11,15,인천,영해,37 | 36 | 3,125 | 43 | 5,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,7.93
2020-11-21 14:47,11,14,창원,영해,35 | 3 | 27,128 | 38 | 18,양호,운항부주의,부유물감김,1,6,6,0,0,0,기타,16
2020-11-21 14:18,11,14,평택,영해,37 | 9 | 7,126 | 27 | 38,양호,정비불량,기관손상,1,3,3,0,0,0,어선,7.93
2020-11-21 13:37,11,13,군산,영해,35 | 51 | 15,126 | 23 | 44,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.05
2020-11-21 13:26,11,13,보령,항계 내,36 | 31 | 17,126 | 26 | 30,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.1
2020-11-21 12:30,11,12,통영,협수로,34 | 50 | 2,128 | 24 | 9,양호,운항부주의,접촉,1,1,1,0,0,0,어선,9.77
2020-11-21 12:30,11,12,통영,협수로,34 | 50 | 2,128 | 24 | 9,양호,운항부주의,접촉,1,1,1,0,0,0,어선,4.99
2020-11-21 12:17,11,12,군산,영해,35 | 57 | 0,126 | 27 | 0,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,3.85
2020-11-21 11:58,11,11,창원,영해,35 | 0 | 7,128 | 43 | 2,양호,정비불량,기관손상,1,9,9,0,0,0,어선,3
2020-11-21 10:39,11,10,인천,영해,37 | 31 | 12,126 | 23 | 3,양호,정비불량,기관손상,1,5,5,0,0,0,낚시어선,1.94
2020-11-21 09:39,11,09,완도,항계 내,34 | 22 | 4,126 | 44 | 43,양호,운항부주의,충돌,1,22,22,0,0,0,낚시어선,9.77
2020-11-21 09:39,11,09,완도,항계 내,34 | 22 | 4,126 | 44 | 43,양호,운항부주의,충돌,1,2,2,1,0,0,모터보트,1
2020-11-21 09:30,11,09,인천,항계 내,37 | 27 | 6,126 | 36 | 33,양호,관리소홀,침수,1,0,0,0,0,0,예부선,260
2020-11-21 07:40,11,07,목포,영해,34 | 42 | 0,126 | 15 | 0,양호,운항부주의,부유물감김,1,7,7,0,0,0,요트,9.09
2020-11-21 07:36,11,07,군산,영해,35 | 51 | 0,126 | 20 | 17,양호,운항부주의,추진기손상,1,3,3,0,0,0,고무보트,0.1
2020-11-21 05:49,11,05,인천,영해,37 | 20 | 24,125 | 39 | 59,양호,정비불량,키손상,1,9,9,0,0,0,화물선,751
2020-11-20 16:02,11,16,여수,항계 내,34 | 48 | 33,127 | 49 | 53,양호,관리소홀,침수,1,0,0,0,0,0,어선,6.6
